Controller,View,page_id,Dbconnection,Stored Procedure for controller,Appicalls,Stored Procedure for Appicalls
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,AddRiskSubProcessTransaction,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,RecommendProcessTransactionByReviewer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByReviewer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,AuthorizeProcessTransactionByAuthorizer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/get_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/get_checklist_details_for_sub_process,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/update_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/add_audit_sub_checklist,
Setup,manage_sub_checklist,203,RefferedBackProcessTransactionByAuthorizer,,/ApiCalls/get_audit_sub_checklist,
Setup,processes,28,GetDivisions,,/Setup/process_details,
Setup,processes,28,GetDivisions,,/Setup/process_transactions,
Setup,processes,28,GetDivisions,,/Setup/process_transactions,
Setup,processes,28,GetDivisions,,/Setup/process_add,
Setup,processes,28,GetDivisions,,/Setup/sub_process_add,
Setup,processes,28,GetDivisions,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetDivisions,,/Setup/process_details,
Setup,processes,28,GetDivisions,,/Setup/process_transactions,
Setup,processes,28,GetDivisions,,/Setup/process_transactions,
Setup,processes,28,GetDivisions,,/Setup/process_add,
Setup,processes,28,GetDivisions,,/Setup/sub_process_add,
Setup,processes,28,GetDivisions,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_details,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_transactions,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_transactions,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_add,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/sub_process_add,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_details,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_transactions,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_transactions,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/process_add,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/sub_process_add,
Setup,processes,28,GetRiskProcessDefinition,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetAuditEntities,,/Setup/process_details,
Setup,processes,28,GetAuditEntities,,/Setup/process_transactions,
Setup,processes,28,GetAuditEntities,,/Setup/process_transactions,
Setup,processes,28,GetAuditEntities,,/Setup/process_add,
Setup,processes,28,GetAuditEntities,,/Setup/sub_process_add,
Setup,processes,28,GetAuditEntities,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetAuditEntities,,/Setup/process_details,
Setup,processes,28,GetAuditEntities,,/Setup/process_transactions,
Setup,processes,28,GetAuditEntities,,/Setup/process_transactions,
Setup,processes,28,GetAuditEntities,,/Setup/process_add,
Setup,processes,28,GetAuditEntities,,/Setup/sub_process_add,
Setup,processes,28,GetAuditEntities,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetControlViolations,,/Setup/process_details,
Setup,processes,28,GetControlViolations,,/Setup/process_transactions,
Setup,processes,28,GetControlViolations,,/Setup/process_transactions,
Setup,processes,28,GetControlViolations,,/Setup/process_add,
Setup,processes,28,GetControlViolations,,/Setup/sub_process_add,
Setup,processes,28,GetControlViolations,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetControlViolations,,/Setup/process_details,
Setup,processes,28,GetControlViolations,,/Setup/process_transactions,
Setup,processes,28,GetControlViolations,,/Setup/process_transactions,
Setup,processes,28,GetControlViolations,,/Setup/process_add,
Setup,processes,28,GetControlViolations,,/Setup/sub_process_add,
Setup,processes,28,GetControlViolations,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_details,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_transactions,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_transactions,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_add,
Setup,processes,28,GetRoleResponsibilities,,/Setup/sub_process_add,
Setup,processes,28,GetRoleResponsibilities,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_details,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_transactions,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_transactions,
Setup,processes,28,GetRoleResponsibilities,,/Setup/process_add,
Setup,processes,28,GetRoleResponsibilities,,/Setup/sub_process_add,
Setup,processes,28,GetRoleResponsibilities,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetRisks,,/Setup/process_details,
Setup,processes,28,GetRisks,,/Setup/process_transactions,
Setup,processes,28,GetRisks,,/Setup/process_transactions,
Setup,processes,28,GetRisks,,/Setup/process_add,
Setup,processes,28,GetRisks,,/Setup/sub_process_add,
Setup,processes,28,GetRisks,,/Setup/sub_process_transaction_add,
Setup,processes,28,GetRisks,,/Setup/process_details,
Setup,processes,28,GetRisks,,/Setup/process_transactions,
Setup,processes,28,GetRisks,,/Setup/process_transactions,
Setup,processes,28,GetRisks,,/Setup/process_add,
Setup,processes,28,GetRisks,,/Setup/sub_process_add,
Setup,processes,28,GetRisks,,/Setup/sub_process_transaction_add,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditEntityTypes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditEntityTypes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditEntityTypes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditEntityTypes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,Getrealtionshiptype,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,Getrealtionshiptype,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,Getrealtionshiptype,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,Getrealtionshiptype,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditBy,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditBy,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditBy,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditBy,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,SearchChecklistDetails,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,SearchChecklistDetails,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,SearchChecklistDetails,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,SearchChecklistDetails,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuthorizeMergeSubChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuthorizeMergeSubChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuthorizeMergeSubChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuthorizeMergeSubChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditProcessListForMergeDuplicate,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditProcessListForMergeDuplicate,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditProcessListForMergeDuplicate,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditProcessListForMergeDuplicate,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranches,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetZones,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetBranchSizes,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetDivisions,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetDivisions,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetDivisions,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetDivisions,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRiskProcessDefinition,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRiskProcessDefinition,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRiskProcessDefinition,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRiskProcessDefinition,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditEntities,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditEntities,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditEntities,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditEntities,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetControlViolations,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetControlViolations,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetControlViolations,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetControlViolations,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibilities,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibilities,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibilities,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibilities,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetUpdatedSubChecklistForReviewAndAuthorize,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetUpdatedSubChecklistForReviewAndAuthorize,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetUpdatedSubChecklistForReviewAndAuthorize,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetUpdatedSubChecklistForReviewAndAuthorize,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAuditChecklist,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetViolationsForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetProcOwnerForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRoleResponsibleForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetAnnexuresForChecklistDetail,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetRisks,,/ApiCalls/add_audit_checklist,
Setup,manage_checklist,212,GetUpdatedChecklistDetailsForReviewAndAuthorize,,/ApiCalls/update_audit_checklist,
Setup,manage_checklist,212,GetUpdatedChecklistDetailsForReviewAndAuthorize,,/ApiCalls/add_audit_checklist,
